transaction_id,card_id,transaction_date,amount,merchant_category,transaction_type
txn_card_22_3_23,card_22,2025-10-17,100,shopping,online
txn_card_22_3_24,card_22,2025-10-28,1000,fuel,in_store
txn_card_22_3_25,card_22,2025-10-18,1000,entertainment,in_store
txn_card_22_3_26,card_22,2025-10-13,100,shopping,in_store
txn_card_22_3_27,card_22,2025-10-10,5000,fuel,online
txn_card_22_3_28,card_22,2025-10-17,500,entertainment,online
txn_card_22_3_29,card_22,2025-10-22,500,fuel,online
txn_card_22_3_30,card_22,2025-10-26,100,travel,online
txn_card_22_3_31,card_22,2025-10-04,500,entertainment,in_store
txn_card_22_3_32,card_22,2025-10-13,100,groceries,online
txn_card_22_3_33,card_22,2025-10-09,500,entertainment,online
txn_card_22_3_34,card_22,2025-10-13,100,groceries,online
txn_card_22_3_35,card_22,2025-11-01,500,travel,online
txn_card_22_3_36,card_22,2025-11-02,100,utilities,online
txn_card_22_3_37,card_22,2025-10-23,500,entertainment,online
txn_card_22_3_38,card_22,2025-10-11,200,food_delivery,in_store
txn_card_22_3_39,card_22,2025-10-04,100,travel,in_store
txn_card_22_3_40,card_22,2025-10-18,500,groceries,online
txn_card_22_3_41,card_22,2025-10-21,1000,fuel,in_store
txn_card_22_3_42,card_22,2025-11-01,200,shopping,in_store
txn_card_22_3_43,card_22,2025-10-30,200,rent,online
txn_card_22_3_44,card_22,2025-10-04,200,food_delivery,online
txn_card_22_3_45,card_22,2025-10-05,500,food_delivery,online
txn_card_22_3_46,card_22,2025-10-18,200,groceries,online
txn_card_22_4_0,card_22,2025-09-21,500,food_delivery,in_store
txn_card_22_4_1,card_22,2025-09-27,5000,travel,in_store
txn_card_22_4_2,card_22,2025-09-15,500,entertainment,online
txn_card_22_4_3,card_22,2025-09-16,100,groceries,online
txn_card_22_4_4,card_22,2025-09-27,500,shopping,in_store
txn_card_22_4_5,card_22,2025-09-15,500,rent,online
txn_card_22_4_6,card_22,2025-09-11,500,utilities,online
txn_card_22_4_7,card_22,2025-09-16,1000,utilities,online
txn_card_22_4_8,card_22,2025-09-13,1000,travel,online
txn_card_22_4_9,card_22,2025-09-21,200,rent,online
txn_card_22_4_10,card_22,2025-09-24,1000,utilities,online
txn_card_22_4_11,card_22,2025-09-27,500,groceries,online
txn_card_22_4_12,card_22,2025-09-16,200,entertainment,online
txn_card_22_4_13,card_22,2025-09-09,100,rent,online
txn_card_22_4_14,card_22,2025-09-06,500,shopping,online
txn_card_22_4_15,card_22,2025-09-07,1000,fuel,online
txn_card_22_4_16,card_22,2025-09-18,500,utilities,in_store
txn_card_22_4_17,card_22,2025-09-25,200,travel,online
txn_card_22_4_18,card_22,2025-09-05,1000,travel,online
txn_card_22_4_19,card_22,2025-10-03,100,travel,online
txn_card_22_4_20,card_22,2025-09-06,200,fuel,online
txn_card_22_4_21,card_22,2025-09-08,500,rent,online
txn_card_22_4_22,card_22,2025-09-19,500,entertainment,in_store
txn_card_22_4_23,card_22,2025-09-27,100,shopping,online
txn_card_22_4_24,card_22,2025-09-22,200,groceries,in_store
txn_card_22_4_25,card_22,2025-09-13,1000,rent,in_store
txn_card_22_4_26,card_22,2025-09-05,2000,rent,in_store
txn_card_22_4_27,card_22,2025-09-23,100,fuel,in_store
txn_card_22_5_0,card_22,2025-08-21,200,groceries,online
txn_card_22_5_1,card_22,2025-08-14,200,food_delivery,online
txn_card_22_5_2,card_22,2025-08-27,1000,shopping,in_store
txn_card_22_5_3,card_22,2025-08-23,5000,fuel,in_store
txn_card_22_5_4,card_22,2025-08-17,500,entertainment,online
txn_card_22_5_5,card_22,2025-08-29,5000,utilities,online
txn_card_22_5_6,card_22,2025-08-10,200,fuel,online
txn_card_22_5_7,card_22,2025-08-11,1000,food_delivery,in_store
txn_card_22_5_8,card_22,2025-08-17,2000,food_delivery,online
txn_card_22_5_9,card_22,2025-08-21,500,utilities,in_store
txn_card_22_5_10,card_22,2025-08-07,100,utilities,online
txn_card_22_5_11,card_22,2025-08-18,200,entertainment,online
txn_card_22_5_12,card_22,2025-08-19,100,utilities,in_store
txn_card_22_5_13,card_22,2025-08-27,200,travel,in_store
txn_card_22_5_14,card_22,2025-08-08,200,rent,in_store
txn_card_22_5_15,card_22,2025-08-29,100,fuel,in_store
txn_card_22_5_16,card_22,2025-08-10,2000,rent,online
txn_card_22_5_17,card_22,2025-08-15,100,rent,online
txn_card_22_5_18,card_22,2025-08-29,2000,food_delivery,in_store
txn_card_22_5_19,card_22,2025-09-01,1000,shopping,online
txn_card_22_5_20,card_22,2025-08-31,2000,rent,online
txn_card_22_5_21,card_22,2025-08-30,500,travel,online
txn_card_22_5_22,card_22,2025-08-31,500,shopping,online
txn_card_22_5_23,card_22,2025-08-06,200,groceries,in_store
txn_card_22_5_24,card_22,2025-08-08,200,food_delivery,in_store
txn_card_22_5_25,card_22,2025-08-11,1000,shopping,in_store
txn_card_22_5_26,card_22,2025-08-10,200,rent,online
txn_card_23_0_0,card_23,2026-01-27,500,travel,online
txn_card_23_0_1,card_23,2026-01-26,200,rent,in_store
txn_card_23_0_2,card_23,2026-01-26,500,utilities,in_store
txn_card_23_0_3,card_23,2026-01-09,200,travel,in_store
txn_card_23_0_4,card_23,2026-01-03,1000,groceries,online
txn_card_23_0_5,card_23,2026-01-24,2000,fuel,in_store
txn_card_23_0_6,card_23,2026-01-17,200,rent,in_store
txn_card_23_0_7,card_23,2026-01-28,200,groceries,online
txn_card_23_0_8,card_23,2026-01-26,200,entertainment,online
txn_card_23_0_9,card_23,2026-01-08,500,utilities,online
txn_card_23_0_10,card_23,2026-01-28,500,rent,in_store
txn_card_23_0_11,card_23,2026-01-10,200,utilities,in_store
txn_card_23_0_12,card_23,2026-01-02,100,food_delivery,online
txn_card_23_1_0,card_23,2025-12-29,100,groceries,in_store
txn_card_23_1_1,card_23,2025-12-11,200,rent,online
txn_card_23_1_2,card_23,2025-12-17,200,fuel,online
txn_card_23_1_3,card_23,2025-12-21,200,groceries,online
txn_card_23_1_4,card_23,2025-12-19,1000,entertainment,online
txn_card_23_1_5,card_23,2025-12-24,100,fuel,online
txn_card_23_1_6,card_23,2025-12-17,500,food_delivery,online
txn_card_23_1_7,card_23,2025-12-10,500,shopping,online
txn_card_23_1_8,card_23,2025-12-14,1000,groceries,in_store
txn_card_23_1_9,card_23,2026-01-01,1000,shopping,in_store
txn_card_23_1_10,card_23,2025-12-22,2000,utilities,in_store
txn_card_23_1_11,card_23,2025-12-26,200,utilities,online
txn_card_23_1_12,card_23,2025-12-04,200,shopping,in_store
txn_card_23_1_13,card_23,2026-01-01,100,entertainment,online
txn_card_23_1_14,card_23,2025-12-24,500,fuel,online
txn_card_23_1_15,card_23,2025-12-23,1000,shopping,online
txn_card_23_1_16,card_23,2025-12-17,1000,travel,online
txn_card_23_1_17,card_23,2025-12-03,100,food_delivery,online
txn_card_23_1_18,card_23,2025-12-16,100,shopping,online
txn_card_23_1_19,card_23,2025-12-21,1000,utilities,online
txn_card_23_1_20,card_23,2025-12-22,1000,utilities,online
txn_card_23_1_21,card_23,2025-12-06,500,fuel,online
txn_card_23_1_22,card_23,2025-12-24,100,rent,online
txn_card_23_1_23,card_23,2025-12-03,200,fuel,online
txn_card_23_1_24,card_23,2025-12-23,100,rent,in_store
txn_card_23_1_25,card_23,2025-12-13,500,food_delivery,in_store
txn_card_23_1_26,card_23,2025-12-24,100,rent,in_store
txn_card_23_1_27,card_23,2025-12-05,1000,entertainment,in_store
txn_card_23_1_28,card_23,2026-01-01,2000,rent,in_store
txn_card_23_1_29,card_23,2025-12-09,1000,fuel,in_store
txn_card_23_1_30,card_23,2025-12-04,1000,rent,online
txn_card_23_1_31,card_23,2025-12-11,100,rent,online
txn_card_23_1_32,card_23,2025-12-09,200,fuel,in_store
txn_card_23_2_0,card_23,2025-11-09,1000,groceries,online
txn_card_23_2_1,card_23,2025-11-05,200,rent,in_store
txn_card_23_2_2,card_23,2025-11-18,100,shopping,in_store
txn_card_23_2_3,card_23,2025-11-15,500,food_delivery,in_store
txn_card_23_2_4,card_23,2025-11-22,1000,utilities,in_store
txn_card_23_2_5,card_23,2025-11-19,200,groceries,online
txn_card_23_2_6,card_23,2025-11-14,500,entertainment,online
txn_card_23_2_7,card_23,2025-11-10,500,utilities,in_store
txn_card_23_2_8,card_23,2025-11-14,100,entertainment,online
txn_card_23_2_9,card_23,2025-11-18,100,food_delivery,in_store
txn_card_23_2_10,card_23,2025-11-28,1000,rent,online
txn_card_23_2_11,card_23,2025-11-11,100,shopping,in_store
txn_card_23_2_12,card_23,2025-11-16,500,shopping,in_store
txn_card_23_2_13,card_23,2025-11-30,200,travel,online
txn_card_23_2_14,card_23,2025-11-15,500,fuel,in_store
txn_card_23_2_15,card_23,2025-11-14,200,travel,in_store
txn_card_23_2_16,card_23,2025-11-20,100,rent,online
txn_card_23_2_17,card_23,2025-11-20,200,utilities,online
txn_card_23_2_18,card_23,2025-11-15,200,food_delivery,in_store
txn_card_23_2_19,card_23,2025-12-01,200,rent,in_store
txn_card_23_2_20,card_23,2025-11-10,5000,rent,in_store
txn_card_23_2_21,card_23,2025-11-19,100,travel,online
txn_card_23_2_22,card_23,2025-11-17,200,entertainment,online
txn_card_23_2_23,card_23,2025-11-07,100,travel,online
txn_card_23_2_24,card_23,2025-11-24,200,groceries,online
txn_card_23_2_25,card_23,2025-12-01,5000,food_delivery,online
txn_card_23_2_26,card_23,2025-11-25,500,entertainment,online
txn_card_23_2_27,card_23,2025-11-24,1000,rent,in_store
txn_card_23_2_28,card_23,2025-11-12,500,utilities,online
txn_card_23_2_29,card_23,2025-11-04,100,fuel,in_store
txn_card_23_2_30,card_23,2025-11-17,200,entertainment,online
txn_card_23_2_31,card_23,2025-11-04,200,shopping,online
txn_card_23_2_32,card_23,2025-11-05,5000,groceries,online
txn_card_23_2_33,card_23,2025-11-03,100,entertainment,online
txn_card_23_2_34,card_23,2025-11-16,200,travel,online
txn_card_23_2_35,card_23,2025-11-21,500,entertainment,online
txn_card_23_2_36,card_23,2025-11-28,2000,utilities,online
txn_card_23_2_37,card_23,2025-11-18,1000,fuel,in_store
txn_card_23_2_38,card_23,2025-11-03,500,groceries,in_store
txn_card_23_2_39,card_23,2025-11-03,2000,shopping,online
txn_card_23_2_40,card_23,2025-11-19,500,groceries,in_store
txn_card_23_2_41,card_23,2025-11-08,100,fuel,online
txn_card_23_2_42,card_23,2025-11-06,100,groceries,online
txn_card_23_2_43,card_23,2025-11-10,5000,utilities,online
txn_card_23_2_44,card_23,2025-11-24,2000,rent,online
txn_card_23_2_45,card_23,2025-11-11,500,travel,online
txn_card_23_2_46,card_23,2025-11-05,200,travel,in_store
txn_card_23_2_47,card_23,2025-11-23,500,shopping,online
txn_card_23_2_48,card_23,2025-11-16,500,groceries,in_store
txn_card_23_2_49,card_23,2025-11-03,500,entertainment,in_store
txn_card_23_3_0,card_23,2025-10-12,2000,shopping,online
txn_card_23_3_1,card_23,2025-10-17,500,shopping,online
txn_card_23_3_2,card_23,2025-10-19,500,utilities,online
txn_card_23_3_3,card_23,2025-10-09,100,rent,online
txn_card_23_3_4,card_23,2025-10-04,5000,groceries,in_store
txn_card_23_3_5,card_23,2025-10-13,500,utilities,online
txn_card_23_3_6,card_23,2025-10-19,100,food_delivery,online
txn_card_23_3_7,card_23,2025-10-24,1000,shopping,online
txn_card_23_3_8,card_23,2025-10-12,200,food_delivery,online
txn_card_23_3_9,card_23,2025-10-15,500,groceries,in_store
txn_card_23_3_10,card_23,2025-10-09,200,food_delivery,in_store
txn_card_23_3_11,card_23,2025-10-07,500,shopping,online
txn_card_23_3_12,card_23,2025-10-25,100,shopping,online
txn_card_23_3_13,card_23,2025-10-16,100,fuel,online
txn_card_23_3_14,card_23,2025-11-02,100,shopping,online
txn_card_23_3_15,card_23,2025-10-25,2000,rent,in_store
txn_card_23_3_16,card_23,2025-10-13,2000,travel,online
txn_card_23_3_17,card_23,2025-10-07,500,food_delivery,in_store
txn_card_23_3_18,card_23,2025-10-31,500,shopping,in_store
txn_card_23_3_19,card_23,2025-10-21,100,groceries,online
txn_card_23_3_20,card_23,2025-11-02,100,groceries,online
txn_card_23_3_21,card_23,2025-10-19,100,groceries,in_store
txn_card_23_3_22,card_23,2025-10-19,100,travel,online
txn_card_23_3_23,card_23,2025-10-27,500,fuel,in_store
txn_card_23_3_24,card_23,2025-10-05,1000,utilities,online
txn_card_23_3_25,card_23,2025-10-16,100,fuel,online
txn_card_23_3_26,card_23,2025-10-11,2000,entertainment,in_store
txn_card_23_3_27,card_23,2025-10-31,500,entertainment,in_store
txn_card_23_3_28,card_23,2025-11-01,200,food_delivery,online
txn_card_23_3_29,card_23,2025-10-28,100,entertainment,online
txn_card_23_3_30,card_23,2025-10-09,1000,shopping,online
txn_card_23_3_31,card_23,2025-10-24,500,food_delivery,online
txn_card_23_3_32,card_23,2025-10-26,200,rent,online
txn_card_23_3_33,card_23,2025-10-20,500,fuel,online
txn_card_23_3_34,card_23,2025-10-22,500,fuel,in_store
txn_card_23_3_35,card_23,2025-10-24,2000,fuel,in_store
txn_card_23_3_36,card_23,2025-11-02,500,food_delivery,in_store
txn_card_23_3_37,card_23,2025-10-12,200,shopping,in_store
txn_card_23_3_38,card_23,2025-10-16,1000,food_delivery,online
txn_card_23_4_0,card_23,2025-09-18,5000,fuel,online
txn_card_23_4_1,card_23,2025-09-06,200,entertainment,online
txn_card_23_4_2,card_23,2025-09-13,500,rent,online
txn_card_23_4_3,card_23,2025-09-07,500,shopping,online
txn_card_23_4_4,card_23,2025-09-13,2000,utilities,in_store
txn_card_23_4_5,card_23,2025-09-18,100,food_delivery,online
txn_card_23_4_6,card_23,2025-09-18,1000,utilities,online
txn_card_23_4_7,card_23,2025-09-26,500,fuel,in_store
txn_card_23_4_8,card_23,2025-09-14,100,travel,in_store
txn_card_23_4_9,card_23,2025-09-26,200,utilities,in_store
txn_card_23_4_10,card_23,2025-09-27,200,rent,online
txn_card_23_4_11,card_23,2025-10-03,1000,rent,in_store
txn_card_23_4_12,card_23,2025-09-08,200,entertainment,online
txn_card_23_4_13,card_23,2025-09-10,200,food_delivery,online
txn_card_23_4_14,card_23,2025-09-15,100,travel,online
txn_card_23_4_15,card_23,2025-10-03,2000,groceries,online
txn_card_23_4_16,card_23,2025-09-23,500,fuel,in_store
txn_card_23_4_17,card_23,2025-09-09,200,entertainment,in_store
txn_card_23_4_18,card_23,2025-09-11,200,fuel,in_store
txn_card_23_4_19,card_23,2025-10-02,2000,food_delivery,in_store
txn_card_23_4_20,card_23,2025-09-27,200,shopping,in_store
txn_card_23_4_21,card_23,2025-09-19,200,food_delivery,in_store
txn_card_23_4_22,card_23,2025-09-11,2000,travel,online
txn_card_23_4_23,card_23,2025-09-26,2000,travel,online
txn_card_23_4_24,card_23,2025-09-05,100,entertainment,online
txn_card_23_4_25,card_23,2025-09-28,500,travel,in_store
txn_card_23_4_26,card_23,2025-09-26,100,travel,online
txn_card_23_4_27,card_23,2025-09-20,200,food_delivery,in_store
txn_card_23_4_28,card_23,2025-09-13,200,rent,online
txn_card_23_4_29,card_23,2025-09-24,2000,rent,online
txn_card_23_4_30,card_23,2025-09-11,500,groceries,online
txn_card_23_4_31,card_23,2025-09-20,2000,rent,online
txn_card_23_4_32,card_23,2025-09-09,100,entertainment,in_store
txn_card_23_4_33,card_23,2025-09-28,500,entertainment,online
txn_card_23_4_34,card_23,2025-09-28,100,rent,online
txn_card_23_4_35,card_23,2025-09-08,5000,rent,online
txn_card_23_4_36,card_23,2025-09-19,1000,fuel,online
txn_card_23_4_37,card_23,2025-09-10,500,groceries,online
txn_card_23_4_38,card_23,2025-09-10,500,groceries,in_store
txn_card_23_4_39,card_23,2025-10-01,500,groceries,online
txn_card_23_4_40,card_23,2025-09-07,5000,rent,in_store
txn_card_23_4_41,card_23,2025-09-04,200,food_delivery,online
txn_card_23_4_42,card_23,2025-09-04,2000,entertainment,online
txn_card_23_4_43,card_23,2025-10-03,500,groceries,online
txn_card_23_4_44,card_23,2025-09-16,1000,utilities,in_store
txn_card_23_4_45,card_23,2025-09-14,500,entertainment,online
txn_card_23_4_46,card_23,2025-09-10,200,fuel,in_store
txn_card_23_4_47,card_23,2025-09-28,100,rent,in_store
txn_card_23_4_48,card_23,2025-09-19,500,food_delivery,online
txn_card_23_4_49,card_23,2025-09-13,500,food_delivery,in_store
txn_card_23_4_50,card_23,2025-09-19,500,travel,online
txn_card_23_4_51,card_23,2025-09-22,100,utilities,online
txn_card_23_4_52,card_23,2025-09-10,2000,food_delivery,online
txn_card_23_5_0,card_23,2025-08-08,200,utilities,in_store
txn_card_23_5_1,card_23,2025-08-25,200,utilities,online
txn_card_23_5_2,card_23,2025-08-30,500,fuel,in_store
txn_card_23_5_3,card_23,2025-08-13,1000,groceries,online
txn_card_23_5_4,card_23,2025-08-25,1000,shopping,online
txn_card_23_5_5,card_23,2025-08-24,200,rent,in_store
txn_card_23_5_6,card_23,2025-08-07,100,food_delivery,in_store
txn_card_23_5_7,card_23,2025-08-19,200,utilities,online
txn_card_23_5_8,card_23,2025-08-09,1000,travel,in_store
txn_card_23_5_9,card_23,2025-08-20,5000,rent,online
txn_card_23_5_10,card_23,2025-08-20,1000,rent,in_store
txn_card_23_5_11,card_23,2025-08-25,100,travel,online
txn_card_23_5_12,card_23,2025-08-09,500,travel,online
txn_card_23_5_13,card_23,2025-09-01,1000,rent,online
txn_card_23_5_14,card_23,2025-08-17,100,entertainment,online
txn_card_23_5_15,card_23,2025-08-07,100,fuel,in_store
txn_card_23_5_16,card_23,2025-09-03,100,utilities,online
txn_card_23_5_17,card_23,2025-08-21,200,groceries,online
txn_card_23_5_18,card_23,2025-08-11,1000,rent,in_store
txn_card_23_5_19,card_23,2025-08-24,2000,travel,in_store
txn_card_23_5_20,card_23,2025-08-05,1000,groceries,online
txn_card_23_5_21,card_23,2025-08-08,500,food_delivery,online
txn_card_23_5_22,card_23,2025-08-30,200,food_delivery,online
txn_card_23_5_23,card_23,2025-08-24,2000,groceries,online
txn_card_23_5_24,card_23,2025-08-28,100,groceries,in_store
txn_card_23_5_25,card_23,2025-09-03,100,fuel,online
txn_card_23_5_26,card_23,2025-08-17,100,travel,online
txn_card_23_5_27,card_23,2025-09-01,100,utilities,online
txn_card_23_5_28,card_23,2025-08-27,1000,fuel,online
txn_card_23_5_29,card_23,2025-08-05,500,travel,online
txn_card_23_5_30,card_23,2025-08-18,200,shopping,online
txn_card_23_5_31,card_23,2025-08-22,500,fuel,in_store
txn_card_23_5_32,card_23,2025-08-05,1000,food_delivery,online
txn_card_23_5_33,card_23,2025-08-29,500,food_delivery,online
txn_card_23_5_34,card_23,2025-08-28,2000,food_delivery,online
txn_card_23_5_35,card_23,2025-08-08,200,travel,online
txn_card_23_5_36,card_23,2025-09-03,100,food_delivery,online
txn_card_24_0_0,card_24,2026-01-26,2000,travel,online
txn_card_24_0_1,card_24,2026-01-14,500,fuel,in_store
txn_card_24_0_2,card_24,2026-01-22,500,food_delivery,in_store
txn_card_24_0_3,card_24,2026-01-20,200,food_delivery,online
txn_card_24_0_4,card_24,2026-01-16,1000,utilities,in_store
txn_card_24_0_5,card_24,2026-01-18,500,entertainment,online
txn_card_24_0_6,card_24,2026-01-14,200,travel,online
txn_card_24_0_7,card_24,2026-01-24,500,food_delivery,online
txn_card_24_0_8,card_24,2026-01-25,200,shopping,in_store
txn_card_24_0_9,card_24,2026-01-31,500,fuel,online
txn_card_24_0_10,card_24,2026-01-25,200,rent,online
txn_card_24_0_11,card_24,2026-01-10,100,travel,online
txn_card_24_0_12,card_24,2026-01-06,500,fuel,in_store
txn_card_24_0_13,card_24,2026-01-02,2000,groceries,online
txn_card_24_0_14,card_24,2026-01-31,100,fuel,in_store
txn_card_24_0_15,card_24,2026-01-13,200,travel,online
txn_card_24_0_16,card_24,2026-01-31,200,entertainment,online
txn_card_24_0_17,card_24,2026-01-31,200,groceries,in_store
txn_card_24_0_18,card_24,2026-01-10,1000,entertainment,in_store
txn_card_24_0_19,card_24,2026-01-09,2000,groceries,online
txn_card_24_0_20,card_24,2026-01-29,200,travel,online
txn_card_24_0_21,card_24,2026-01-22,500,rent,online
txn_card_24_0_22,card_24,2026-01-11,500,food_delivery,online
txn_card_24_0_23,card_24,2026-01-23,1000,entertainment,in_store
txn_card_24_0_24,card_24,2026-01-31,100,travel,online
txn_card_24_0_25,card_24,2026-01-28,500,groceries,in_store
txn_card_24_0_26,card_24,2026-01-18,100,rent,in_store
txn_card_24_0_27,card_24,2026-01-07,500,utilities,online
txn_card_24_0_28,card_24,2026-01-25,500,rent,in_store
txn_card_24_0_29,card_24,2026-01-02,500,shopping,online
txn_card_24_0_30,card_24,2026-01-02,2000,fuel,online
txn_card_24_0_31,card_24,2026-01-09,200,fuel,in_store
txn_card_24_0_32,card_24,2026-01-11,200,groceries,online
txn_card_24_0_33,card_24,2026-01-12,100,utilities,in_store
txn_card_24_0_34,card_24,2026-01-02,1000,food_delivery,online
txn_card_24_0_35,card_24,2026-01-08,2000,rent,in_store
txn_card_24_0_36,card_24,2026-01-24,100,groceries,online
txn_card_24_0_37,card_24,2026-01-04,1000,entertainment,online
txn_card_24_1_0,card_24,2025-12-03,500,rent,online
txn_card_24_1_1,card_24,2025-12-25,500,utilities,online
txn_card_24_1_2,card_24,2025-12-16,1000,food_delivery,in_store
txn_card_24_1_3,card_24,2025-12-13,500,shopping,online
txn_card_24_1_4,card_24,2025-12-03,100,travel,online
txn_card_24_1_5,card_24,2025-12-26,500,utilities,online
txn_card_24_1_6,card_24,2025-12-28,1000,groceries,in_store
txn_card_24_1_7,card_24,2025-12-19,200,shopping,in_store
txn_card_24_1_8,card_24,2025-12-25,100,utilities,online
txn_card_24_1_9,card_24,2025-12-25,200,shopping,online
txn_card_24_1_10,card_24,2025-12-26,2000,groceries,online
txn_card_24_2_0,card_24,2025-12-02,2000,utilities,online
txn_card_24_2_1,card_24,2025-11-22,200,utilities,in_store
txn_card_24_2_2,card_24,2025-11-08,200,shopping,online
txn_card_24_2_3,card_24,2025-11-26,200,travel,online
txn_card_24_2_4,card_24,2025-12-02,500,food_delivery,online
txn_card_24_2_5,card_24,2025-11-14,500,food_delivery,in_store
txn_card_24_2_6,card_24,2025-11-24,500,shopping,online
txn_card_24_2_7,card_24,2025-11-05,500,entertainment,online
txn_card_24_2_8,card_24,2025-12-01,100,utilities,online
txn_card_24_2_9,card_24,2025-11-19,100,travel,online
txn_card_24_2_10,card_24,2025-11-19,2000,travel,online
txn_card_24_2_11,card_24,2025-12-01,1000,entertainment,in_store
txn_card_24_2_12,card_24,2025-11-12,100,travel,online
txn_card_24_2_13,card_24,2025-11-12,100,utilities,online
txn_card_24_2_14,card_24,2025-12-02,100,groceries,in_store
txn_card_24_2_15,card_24,2025-11-12,500,shopping,in_store
txn_card_24_2_16,card_24,2025-11-25,500,travel,in_store
txn_card_24_2_17,card_24,2025-11-10,200,shopping,online
txn_card_24_2_18,card_24,2025-11-23,200,rent,online
txn_card_24_2_19,card_24,2025-11-13,1000,entertainment,in_store
txn_card_24_2_20,card_24,2025-11-19,2000,food_delivery,in_store
txn_card_24_2_21,card_24,2025-11-26,200,utilities,in_store
txn_card_24_2_22,card_24,2025-11-20,200,entertainment,in_store
txn_card_24_2_23,card_24,2025-11-17,500,entertainment,online
txn_card_24_2_24,card_24,2025-11-14,500,travel,online
txn_card_24_2_25,card_24,2025-11-03,200,entertainment,online
txn_card_24_2_26,card_24,2025-12-02,500,entertainment,online
txn_card_24_2_27,card_24,2025-11-15,200,entertainment,in_store
txn_card_24_2_28,card_24,2025-11-21,100,fuel,online
txn_card_24_2_29,card_24,2025-11-21,100,utilities,online
txn_card_24_2_30,card_24,2025-11-09,200,shopping,in_store
txn_card_24_2_31,card_24,2025-11-28,200,food_delivery,in_store
txn_card_24_2_32,card_24,2025-11-25,100,food_delivery,online
txn_card_24_2_33,card_24,2025-11-30,1000,utilities,online
txn_card_24_3_0,card_24,2025-10-05,100,shopping,online
txn_card_24_3_1,card_24,2025-10-10,1000,rent,in_store
txn_card_24_3_2,card_24,2025-11-02,500,rent,online
txn_card_24_3_3,card_24,2025-11-01,1000,rent,in_store
txn_card_24_3_4,card_24,2025-10-16,200,travel,online
txn_card_24_3_5,card_24,2025-10-25,500,shopping,online
txn_card_24_3_6,card_24,2025-11-01,500,entertainment,in_store
txn_card_24_3_7,card_24,2025-10-26,1000,rent,online
txn_card_24_3_8,card_24,2025-10-15,2000,food_delivery,online
txn_card_24_3_9,card_24,2025-10-20,100,entertainment,in_store
txn_card_24_3_10,card_24,2025-10-19,2000,shopping,online
txn_card_24_3_11,card_24,2025-10-13,200,entertainment,in_store
txn_card_24_3_12,card_24,2025-10-12,5000,shopping,online
txn_card_24_3_13,card_24,2025-10-15,100,food_delivery,in_store
txn_card_24_3_14,card_24,2025-10-19,1000,rent,online
txn_card_24_3_15,card_24,2025-10-14,500,entertainment,online
txn_card_24_3_16,card_24,2025-10-11,100,fuel,in_store
txn_card_24_3_17,card_24,2025-10-16,500,shopping,in_store
txn_card_24_3_18,card_24,2025-10-24,5000,fuel,in_store
txn_card_24_3_19,card_24,2025-10-04,5000,travel,online
txn_card_24_3_20,card_24,2025-10-08,1000,fuel,in_store
txn_card_24_3_21,card_24,2025-10-14,200,food_delivery,online
txn_card_24_3_22,card_24,2025-10-24,100,groceries,in_store
txn_card_24_3_23,card_24,2025-10-17,2000,rent,online
txn_card_24_3_24,card_24,2025-10-21,1000,rent,online
txn_card_24_3_25,card_24,2025-10-08,1000,utilities,in_store
txn_card_24_4_0,card_24,2025-09-28,200,travel,online
txn_card_24_4_1,card_24,2025-09-14,200,rent,online
txn_card_24_4_2,card_24,2025-09-23,500,shopping,in_store
txn_card_24_4_3,card_24,2025-09-05,200,travel,in_store
txn_card_24_4_4,card_24,2025-09-21,500,shopping,online
txn_card_24_4_5,card_24,2025-09-24,2000,shopping,online
txn_card_24_4_6,card_24,2025-09-14,200,fuel,online
txn_card_24_4_7,card_24,2025-10-03,500,travel,online
txn_card_24_4_8,card_24,2025-09-28,5000,groceries,in_store
txn_card_24_4_9,card_24,2025-09-25,500,rent,in_store
txn_card_24_4_10,card_24,2025-09-18,1000,entertainment,online
txn_card_24_4_11,card_24,2025-09-08,500,shopping,in_store
txn_card_24_4_12,card_24,2025-09-19,500,groceries,in_store
txn_card_24_4_13,card_24,2025-09-08,500,entertainment,online
txn_card_24_4_14,card_24,2025-09-19,2000,food_delivery,online
txn_card_24_4_15,card_24,2025-09-19,5000,food_delivery,online
txn_card_24_4_16,card_24,2025-10-03,100,groceries,online
txn_card_24_4_17,card_24,2025-09-07,100,groceries,online
txn_card_24_4_18,card_24,2025-09-14,500,shopping,in_store
txn_card_24_4_19,card_24,2025-09-13,100,shopping,in_store
txn_card_24_4_20,card_24,2025-09-20,500,shopping,online
txn_card_24_4_21,card_24,2025-09-15,5000,shopping,online
txn_card_24_4_22,card_24,2025-09-28,2000,groceries,in_store
txn_card_24_4_23,card_24,2025-09-09,500,travel,in_store
txn_card_24_4_24,card_24,2025-09-19,200,shopping,online
txn_card_24_5_0,card_24,2025-08-30,200,shopping,online
txn_card_24_5_1,card_24,2025-08-14,1000,food_delivery,online
txn_card_24_5_2,card_24,2025-08-11,500,rent,in_store
txn_card_24_5_3,card_24,2025-08-19,100,travel,in_store
txn_card_24_5_4,card_24,2025-08-14,2000,food_delivery,in_store
txn_card_24_5_5,card_24,2025-08-10,500,shopping,in_store
txn_card_24_5_6,card_24,2025-08-29,200,utilities,online
txn_card_24_5_7,card_24,2025-08-08,100,travel,in_store
txn_card_24_5_8,card_24,2025-08-07,100,fuel,in_store
txn_card_24_5_9,card_24,2025-08-09,100,groceries,online
